timestamp,corpus,cell,stage,provider,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd
2026-07-31T08:13:39+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,89,20,0,2688,0.000227
2026-07-31T08:13:40+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,160,122,0,0,0.00077
2026-07-31T08:13:42+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3335,20,0,0,0.003435
2026-07-31T08:13:43+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,118,88,0,0,0.000558
2026-07-31T08:13:44+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,117,100,0,0,0.000617
2026-07-31T08:13:45+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3303,23,0,0,0.003418
2026-07-31T08:13:47+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3227,74,0,0,0.003597
2026-07-31T08:13:49+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3227,73,0,0,0.003592
2026-07-31T08:13:51+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3227,81,0,0,0.003632
2026-07-31T08:13:53+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,121,166,0,0,0.000951
2026-07-31T08:13:54+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,2641,26,0,0,0.002771
2026-07-31T08:13:55+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,80,102,0,0,0.00059
2026-07-31T08:13:57+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,79,88,0,0,0.000519
2026-07-31T08:13:58+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,2556,21,0,0,0.002661
2026-07-31T08:13:58+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2079,29,0,0,0.000329
2026-07-31T08:13:59+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,31,29,0,2048,0.000176
2026-07-31T08:14:00+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,31,29,0,2048,0.000176
2026-07-31T08:14:02+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,204,162,0,0,0.001014
2026-07-31T08:14:03+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,2641,26,0,0,0.002771
2026-07-31T08:14:05+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,163,110,0,0,0.000713
2026-07-31T08:14:07+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,162,245,0,0,0.001387
2026-07-31T08:14:08+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,2701,57,0,0,0.002986
2026-07-31T08:14:10+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2492,126,0,0,0.003122
2026-07-31T08:14:12+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2492,113,0,0,0.003057
2026-07-31T08:14:14+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2492,113,0,0,0.003057
2026-07-31T08:14:17+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,97,71,0,0,0.000452
2026-07-31T08:14:17+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3025,12,0,0,0.003085
2026-07-31T08:14:19+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,61,77,0,0,0.000446
2026-07-31T08:14:20+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,60,49,0,0,0.000305
2026-07-31T08:14:22+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,2996,9,0,0,0.003041
2026-07-31T08:14:23+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2726,14,0,0,0.000417
2026-07-31T08:14:23+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,38,14,0,2688,0.000216
2026-07-31T08:14:24+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,38,14,0,2688,0.000216
2026-07-31T08:14:25+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,109,66,0,0,0.000439
2026-07-31T08:14:26+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3020,9,0,0,0.003065
2026-07-31T08:14:27+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,73,85,0,0,0.000498
2026-07-31T08:14:28+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,72,65,0,0,0.000397
2026-07-31T08:14:30+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3011,12,0,0,0.003071
2026-07-31T08:14:31+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3212,36,0,0,0.003392
2026-07-31T08:14:32+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3212,36,0,0,0.003392
2026-07-31T08:14:33+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3212,36,0,0,0.003392
2026-07-31T08:14:35+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,131,121,0,0,0.000736
2026-07-31T08:14:36+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,2808,20,0,0,0.002908
2026-07-31T08:14:43+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,77,122,0,0,0.000687
2026-07-31T08:14:44+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,76,81,0,0,0.000481
2026-07-31T08:14:45+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,2760,17,0,0,0.002845
2026-07-31T08:14:46+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2254,28,0,0,0.000355
2026-07-31T08:14:47+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,78,28,0,2176,0.000192
2026-07-31T08:14:48+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,78,31,0,2176,0.000193
2026-07-31T08:14:50+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,217,178,0,0,0.001107
2026-07-31T08:14:51+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,2864,29,0,0,0.003009
2026-07-31T08:14:53+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,163,98,0,0,0.000653
2026-07-31T08:14:54+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,162,164,0,0,0.000982
2026-07-31T08:14:55+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,2845,29,0,0,0.00299
2026-07-31T08:14:57+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2713,126,0,0,0.003343
2026-07-31T08:14:59+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2713,121,0,0,0.003318
2026-07-31T08:15:01+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2713,126,0,0,0.003343
2026-07-31T08:15:03+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,104,86,0,0,0.000534
2026-07-31T08:15:04+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,2920,20,0,0,0.00302
2026-07-31T08:15:07+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,49,123,0,0,0.000664
2026-07-31T08:15:08+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,48,25,0,0,0.000173
2026-07-31T08:15:08+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,2854,6,0,0,0.002884
2026-07-31T08:15:09+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2499,8,0,0,0.00038
2026-07-31T08:15:10+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,67,8,0,2432,0.000197
2026-07-31T08:15:10+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,67,8,0,2432,0.000197
2026-07-31T08:15:13+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,172,201,0,0,0.001177
2026-07-31T08:15:14+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3036,35,0,0,0.003211
2026-07-31T08:15:16+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,117,124,0,0,0.000737
2026-07-31T08:15:19+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,116,205,0,0,0.001141
2026-07-31T08:15:20+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3024,41,0,0,0.003229
2026-07-31T08:15:22+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2862,76,0,0,0.003242
2026-07-31T08:15:23+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2862,71,0,0,0.003217
2026-07-31T08:15:25+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2862,71,0,0,0.003217
2026-07-31T08:15:27+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,120,94,0,0,0.00059
2026-07-31T08:15:28+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3073,20,0,0,0.003173
2026-07-31T08:15:29+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,65,76,0,0,0.000445
2026-07-31T08:15:30+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,64,56,0,0,0.000344
2026-07-31T08:15:33+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3027,17,0,0,0.003112
2026-07-31T08:15:34+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,3146,24,0,0,0.000486
2026-07-31T08:15:34+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,74,21,0,3072,0.000254
2026-07-31T08:15:35+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,74,24,0,3072,0.000256
2026-07-31T08:15:37+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,225,207,0,0,0.00126
2026-07-31T08:15:38+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3186,32,0,0,0.003346
2026-07-31T08:15:40+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,170,94,0,0,0.00064
2026-07-31T08:15:42+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,169,217,0,0,0.001254
2026-07-31T08:15:43+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3191,38,0,0,0.003381
2026-07-31T08:15:46+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3613,132,0,0,0.004273
2026-07-31T08:15:48+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3613,106,0,0,0.004143
2026-07-31T08:15:51+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3613,133,0,0,0.004278
2026-07-31T08:15:53+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,128,128,0,0,0.000768
2026-07-31T08:15:54+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3403,17,0,0,0.003488
2026-07-31T08:15:57+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,76,87,0,0,0.000511
2026-07-31T08:15:58+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,75,107,0,0,0.00061
2026-07-31T08:15:59+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3372,20,0,0,0.003472
2026-07-31T08:16:00+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2799,29,0,0,0.000437
2026-07-31T08:16:01+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,111,32,0,2688,0.000237
2026-07-31T08:16:02+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,111,29,0,2688,0.000236
2026-07-31T08:16:04+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,160,175,0,0,0.001035
2026-07-31T08:16:05+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3445,20,0,0,0.003545
2026-07-31T08:16:06+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,108,132,0,0,0.000768
2026-07-31T08:16:08+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,107,127,0,0,0.000742
2026-07-31T08:16:09+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3386,26,0,0,0.003516
2026-07-31T08:16:10+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3294,71,0,0,0.003649
2026-07-31T08:16:11+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3294,63,0,0,0.003609
2026-07-31T08:16:13+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3294,133,0,0,0.003959
2026-07-31T08:16:16+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,104,85,0,0,0.000529
2026-07-31T08:16:16+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3486,15,0,0,0.003561
2026-07-31T08:16:18+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,56,70,0,0,0.000406
2026-07-31T08:16:20+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,55,43,0,0,0.00027
2026-07-31T08:16:21+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3437,9,0,0,0.003482
2026-07-31T08:16:22+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,3134,19,0,0,0.000481
2026-07-31T08:16:23+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,62,16,0,3072,0.000249
2026-07-31T08:16:24+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,62,16,0,3072,0.000249
2026-07-31T08:16:26+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,207,210,0,0,0.001257
2026-07-31T08:16:27+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3610,32,0,0,0.00377
2026-07-31T08:16:29+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,159,104,0,0,0.000679
2026-07-31T08:16:31+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,158,220,0,0,0.001258
2026-07-31T08:16:32+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3607,35,0,0,0.003782
2026-07-31T08:16:35+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3629,118,0,0,0.004219
2026-07-31T08:16:38+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3629,120,0,0,0.004229
2026-07-31T08:16:40+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3629,120,0,0,0.004229
2026-07-31T08:16:42+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,103,82,0,0,0.000513
2026-07-31T08:16:44+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3119,17,0,0,0.003204
2026-07-31T08:16:45+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,67,86,0,0,0.000497
2026-07-31T08:16:47+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,66,70,0,0,0.000416
2026-07-31T08:16:48+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3099,17,0,0,0.003184
2026-07-31T08:16:49+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2753,20,0,0,0.000425
2026-07-31T08:16:50+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,65,20,0,2688,0.000223
2026-07-31T08:16:50+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,65,20,0,2688,0.000223
2026-07-31T08:16:52+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,117,88,0,0,0.000557
2026-07-31T08:16:53+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3125,17,0,0,0.00321
2026-07-31T08:16:55+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,81,96,0,0,0.000561
2026-07-31T08:16:57+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,80,75,0,0,0.000455
2026-07-31T08:16:58+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3104,17,0,0,0.003189
2026-07-31T08:16:59+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3181,44,0,0,0.003401
2026-07-31T08:17:01+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3181,44,0,0,0.003401
2026-07-31T08:17:02+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3181,44,0,0,0.003401
2026-07-31T08:17:03+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,118,88,0,0,0.000558
2026-07-31T08:17:04+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3032,20,0,0,0.003132
2026-07-31T08:17:06+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,65,76,0,0,0.000445
2026-07-31T08:17:07+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,64,74,0,0,0.000434
2026-07-31T08:17:08+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3009,20,0,0,0.003109
2026-07-31T08:17:09+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2591,24,0,0,0.000403
2026-07-31T08:17:10+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,31,24,0,2560,0.000211
2026-07-31T08:17:11+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,31,24,0,2560,0.000211
2026-07-31T08:17:13+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,178,107,0,0,0.000713
2026-07-31T08:17:14+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3051,20,0,0,0.003151
2026-07-31T08:17:16+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,125,99,0,0,0.00062
2026-07-31T08:17:17+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,124,136,0,0,0.000804
2026-07-31T08:17:19+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3071,23,0,0,0.003186
2026-07-31T08:17:20+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2969,88,0,0,0.003409
2026-07-31T08:17:21+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2969,89,0,0,0.003414
2026-07-31T08:17:23+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,2969,88,0,0,0.003409
2026-07-31T08:17:25+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,116,92,0,0,0.000576
2026-07-31T08:17:26+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3237,12,0,0,0.003297
2026-07-31T08:17:27+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,72,82,0,0,0.000482
2026-07-31T08:17:29+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,71,74,0,0,0.000441
2026-07-31T08:17:30+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3211,15,0,0,0.003286
2026-07-31T08:17:31+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2886,24,0,0,0.000447
2026-07-31T08:17:31+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,70,24,0,2816,0.000236
2026-07-31T08:17:32+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,70,24,0,2816,0.000236
2026-07-31T08:17:34+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,214,169,0,0,0.001059
2026-07-31T08:17:35+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3313,23,0,0,0.003428
2026-07-31T08:17:37+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,170,116,0,0,0.00075
2026-07-31T08:17:39+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,169,254,0,0,0.001439
2026-07-31T08:17:40+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3385,38,0,0,0.003575
2026-07-31T08:17:43+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3431,119,0,0,0.004026
2026-07-31T08:17:45+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3431,164,0,0,0.004251
2026-07-31T08:17:48+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3431,128,0,0,0.004071
2026-07-31T08:17:50+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,102,81,0,0,0.000507
2026-07-31T08:17:51+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3218,12,0,0,0.003278
2026-07-31T08:17:52+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,65,81,0,0,0.00047
2026-07-31T08:17:54+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,64,61,0,0,0.000369
2026-07-31T08:17:55+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3191,12,0,0,0.003251
2026-07-31T08:17:56+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2983,21,0,0,0.00046
2026-07-31T08:17:56+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,39,21,0,2944,0.000239
2026-07-31T08:17:57+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,39,21,0,2944,0.000239
2026-07-31T08:17:59+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,123,119,0,0,0.000718
2026-07-31T08:18:00+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3257,20,0,0,0.003357
2026-07-31T08:18:02+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,86,99,0,0,0.000581
2026-07-31T08:18:03+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,85,90,0,0,0.000535
2026-07-31T08:18:05+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3219,15,0,0,0.003294
2026-07-31T08:18:06+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3503,51,0,0,0.003758
2026-07-31T08:18:08+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3503,57,0,0,0.003788
2026-07-31T08:18:09+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3503,56,0,0,0.003783
2026-07-31T08:18:11+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,107,113,0,0,0.000672
2026-07-31T08:18:12+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3107,26,0,0,0.003237
2026-07-31T08:18:14+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,60,83,0,0,0.000475
2026-07-31T08:18:16+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,59,75,0,0,0.000434
2026-07-31T08:18:17+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3060,23,0,0,0.003175
2026-07-31T08:18:17+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,2839,19,0,0,0.000437
2026-07-31T08:18:18+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,23,19,0,2816,0.000226
2026-07-31T08:18:19+00:00,bpolicy,json_recursive_512,selfcheck,openai,gpt-4o-mini,23,19,0,2816,0.000226
2026-07-31T08:18:21+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,157,113,0,0,0.000722
2026-07-31T08:18:22+00:00,bpolicy,json_recursive_512,ragas_faith,anthropic,claude-haiku-4-5-20251001,3108,20,0,0,0.003208
2026-07-31T08:18:24+00:00,bpolicy,json_recursive_512,ragas_relevance,anthropic,claude-haiku-4-5-20251001,110,112,0,0,0.00067
2026-07-31T08:18:25+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,109,114,0,0,0.000679
2026-07-31T08:18:26+00:00,bpolicy,json_recursive_512,factscore,anthropic,claude-haiku-4-5-20251001,3097,29,0,0,0.003242
2026-07-31T08:18:28+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3312,99,0,0,0.003807
2026-07-31T08:18:29+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3312,73,0,0,0.003677
2026-07-31T08:18:31+00:00,bpolicy,json_recursive_512,selfcheck,anthropic,claude-haiku-4-5-20251001,3312,73,0,0,0.003677
